stock_id,date,recommendation,final_score,pv_score,mt_score,dd_score,current_price,suggested_entry,reasons,return_5d,return_10d,return_20d,return_60d,return_120d,max_drawdown_20d
2454,2023-04-25,AVOID,-0.2,0.0,-1.0,0.0,650.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),4.6154,2.7692,9.3846,4.9231,27.6923,-0.1538
2317,2023-04-26,WAIT,0.14,0.0,0.7,0.0,103.5,103.09,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),1.4493,1.4493,-0.9662,4.3478,0.0,-1.4493
2412,2023-04-26,WAIT,0.16,0.4,0.0,0.0,127.0,127.0,breakout without volume confirmation; margin trend neutral; no active Davis signal; EPS declining; valuation elevated (PE > 30),-0.3937,-0.7874,0.7874,-8.6614,-9.0551,-1.5748
2454,2023-04-26,AVOID,-0.2,0.0,-1.0,0.0,649.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),2.9276,2.9276,9.0909,4.0062,27.5809,0.0
2317,2023-04-27,WAIT,0.14,0.0,0.7,0.0,103.5,103.14,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),1.4493,-0.9662,-0.9662,8.2126,-2.8986,-1.4493
2330,2023-04-27,AVOID,-0.1,0.0,-0.5,0.0,493.5,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),1.3171,0.5066,14.691,15.2989,10.233,0.0
2412,2023-04-27,AVOID,-0.14,0.0,-0.7,0.0,126.5,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),0.0,-1.1858,0.3953,-7.9051,-8.6957,-1.1858
2454,2023-04-27,AVOID,-0.1,0.0,-0.5,0.0,662.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),1.9637,1.6616,10.2719,0.4532,24.0181,0.0
2317,2023-04-28,WAIT,0.1,0.0,0.5,0.0,104.5,103.7,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),0.4785,-2.3923,0.9569,6.6986,-5.933,-2.3923
2330,2023-04-28,AVOID,-0.1,0.0,-0.5,0.0,502.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),0.3984,-1.2948,13.1474,12.749,8.3665,-1.2948
2317,2023-05-02,WATCH,0.42,0.8,0.5,0.0,106.0,106.0,breakout confirmed with volume; margin trend positive; no active Davis signal; valuation elevated (PE > 30),0.4717,-3.7736,0.9434,4.2453,-6.6038,-3.7736
2330,2023-05-02,AVOID,-0.1,0.0,-0.5,0.0,501.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),1.7964,0.7984,12.9741,13.5729,8.5828,-1.0978
2412,2023-05-02,AVOID,-0.2,0.0,-1.0,0.0,125.5,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),0.7968,0.3984,0.0,-7.1713,-7.9681,-0.3984
2454,2023-05-02,AVOID,-0.1,0.0,-0.5,0.0,671.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),0.8942,1.3413,13.7109,-1.9374,22.5037,-0.4471
2882,2023-05-02,AVOID,-0.1,0.0,-0.5,0.0,42.5,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),2.3529,2.5882,4.7059,8.2353,3.8824,-0.2353
2317,2023-05-03,WAIT,0.1,0.0,0.5,0.0,105.5,103.88,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),0.9479,-2.8436,0.9479,3.7915,-6.6351,-3.3175
2330,2023-05-03,AVOID,-0.1,0.0,-0.5,0.0,496.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),1.4113,4.6371,12.5,14.3145,7.0565,-0.1008
2412,2023-05-03,AVOID,-0.2,0.0,-1.0,0.0,125.5,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),0.3984,1.1952,0.3984,-7.1713,-8.3665,-0.3984
2454,2023-05-03,WAIT,0.2,0.0,1.0,0.0,680.0,680.0,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),-1.7647,0.7353,11.6176,-3.2353,20.1471,-1.7647
2882,2023-05-03,AVOID,-0.1,0.0,-0.5,0.0,42.4,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),1.533,3.6557,4.4811,7.9009,3.4198,0.0
2317,2023-05-04,WAIT,0.1,0.0,0.5,0.0,105.0,103.92,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),0.0,-1.9048,2.8571,3.3333,-6.4762,-2.8571
2412,2023-05-04,WAIT,0.14,0.0,0.7,0.0,126.5,124.78,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),-0.3953,0.0,-1.1858,-8.3004,-8.6957,-1.1858
2454,2023-05-04,WAIT,0.2,0.0,1.0,0.0,668.0,668.0,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),0.0,3.1437,11.976,3.2934,19.9102,0.0
2317,2023-05-05,WAIT,0.1,0.0,0.5,0.0,105.0,104.0,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-2.381,-1.9048,2.8571,5.2381,-10.0,-2.8571
2330,2023-05-05,WAIT,0.1,0.0,0.5,0.0,500.0,500.0,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-0.8,6.4,12.4,13.4,6.4,-0.9
2412,2023-05-05,WAIT,0.1,0.0,0.5,0.0,126.5,125.08,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),-1.1858,0.7905,-0.7905,-7.9051,-8.6957,-1.1858
2454,2023-05-05,WAIT,0.2,0.0,1.0,0.0,675.0,675.0,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),-0.2963,3.4074,11.2593,5.6296,26.963,-1.037
2317,2023-05-08,WAIT,0.1,0.0,0.5,0.0,105.0,104.1,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-2.8571,-1.9048,2.381,2.8571,-8.0952,-2.8571
2330,2023-05-08,WAIT,0.1,0.0,0.5,0.0,504.0,504.0,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-1.6865,5.3571,10.119,11.3095,4.9603,-1.6865
2412,2023-05-08,WAIT,0.14,0.0,0.7,0.0,126.5,125.35,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),-0.7905,-0.7905,-1.1858,-8.3004,-8.3004,-1.1858
2454,2023-05-08,WAIT,0.2,0.0,1.0,0.0,675.0,675.0,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),0.7407,4.4444,12.4444,5.037,24.7407,-1.037
2317,2023-05-09,WAIT,0.26,0.4,0.5,0.0,106.5,106.5,breakout without volume confirmation; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-4.2254,-3.7559,0.4695,4.2254,-10.2347,-4.2254
2330,2023-05-09,WAIT,0.2,0.0,1.0,0.0,510.0,507.0,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-0.9804,3.9216,9.8039,8.6275,3.5294,-2.8431
2412,2023-05-09,WAIT,0.2,0.0,1.0,0.0,126.5,125.55,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),-0.3953,0.0,-0.7905,-7.9051,-7.5099,-1.1858
2454,2023-05-09,WAIT,0.2,0.0,1.0,0.0,677.0,677.0,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),0.4431,5.7607,11.8168,4.2836,24.9631,-1.3294
2882,2023-05-09,WAIT,0.26,0.4,0.5,0.0,43.5,43.5,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),0.2299,2.9885,4.023,6.4368,1.8391,-1.954
2317,2023-05-10,WAIT,0.1,0.0,0.5,0.0,106.5,104.42,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-3.7559,-3.2864,1.4085,2.8169,-8.9202,-4.2254
2330,2023-05-10,WAIT,0.1,0.0,0.5,0.0,503.0,503.0,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),3.1809,4.3738,12.9225,10.9344,8.7475,-1.4911
2412,2023-05-10,WAIT,0.2,0.0,1.0,0.0,126.0,125.7,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),0.7937,0.3968,-0.7937,-7.9365,-6.3492,-0.7937
2454,2023-05-10,AVOID,-0.1,0.0,-0.5,0.0,668.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),2.5449,6.4371,14.9701,5.6886,29.9401,0.0
2882,2023-05-10,WAIT,0.1,0.0,0.5,0.0,43.05,42.77,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),2.0906,4.065,5.4588,7.8978,4.1812,-0.9292
2330,2023-05-11,WAIT,0.1,0.0,0.5,0.0,499.0,499.0,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),6.2124,8.8176,12.024,10.6212,10.02,-0.7014
2412,2023-05-11,AVOID,-0.2,0.0,-1.0,0.0,126.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),0.3968,1.5873,-0.7937,-7.5397,-6.746,-0.7937
2882,2023-05-11,WATCH,0.52,0.8,1.0,0.0,43.7,43.7,breakout confirmed with volume; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),1.6018,0.8009,2.0595,7.6659,3.7757,-2.4027
2317,2023-05-12,AVOID,-0.1,0.0,-0.5,0.0,102.5,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30),0.4878,0.0,5.3659,7.8049,-5.9512,-0.4878
2330,2023-05-12,AVOID,-0.1,0.0,-0.5,0.0,496.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),7.2581,14.1129,13.9113,11.6935,10.8871,-0.1008
2412,2023-05-12,AVOID,-0.2,0.0,-1.0,0.0,125.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),2.0,1.6,0.4,-6.4,-6.0,0.0
2317,2023-05-15,AVOID,-0.1,0.0,-0.5,0.0,102.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),0.9804,3.4314,8.3333,7.8431,-5.7843,0.0
2330,2023-05-15,AVOID,-0.1,0.0,-0.5,0.0,495.5,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),7.1645,14.6317,15.8426,11.2008,12.0081,0.0
2412,2023-05-15,AVOID,-0.2,0.0,-1.0,0.0,125.5,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),0.0,0.3984,-0.3984,-5.9761,-5.9761,-0.3984
2454,2023-05-15,WAIT,0.1,0.0,0.5,0.0,680.0,672.35,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),3.6765,8.5294,12.7941,1.9118,30.5882,0.0
2882,2023-05-15,WAIT,0.1,0.0,0.5,0.0,43.35,42.82,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),4.1522,3.2295,1.6148,7.4971,4.2676,0.0
2317,2023-05-16,AVOID,-0.2,0.0,-1.0,0.0,102.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),0.4902,4.902,10.2941,6.3725,-4.902,0.0
2330,2023-05-16,AVOID,-0.1,0.0,-0.5,0.0,505.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),4.9505,12.0792,17.4257,8.1188,10.099,0.0
2412,2023-05-16,AVOID,-0.2,0.0,-1.0,0.0,126.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),0.3968,-0.3968,-0.3968,-6.3492,-5.9524,-0.7937
2454,2023-05-16,WAIT,0.1,0.0,0.5,0.0,680.0,670.9,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),5.2941,12.2059,14.5588,-0.1471,34.4118,0.0
2317,2023-05-17,AVOID,-0.1,0.0,-0.5,0.0,102.5,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),0.4878,3.9024,9.7561,7.3171,-4.4878,0.0
2330,2023-05-17,WATCH,0.52,0.8,1.0,0.0,519.0,519.0,breakout confirmed with volume; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),1.1561,7.5145,13.6802,4.2389,7.3218,0.0
2412,2023-05-17,WAIT,0.2,0.0,1.0,0.0,127.0,126.03,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-0.3937,-0.7874,-1.1811,-7.874,-7.4803,-1.5748
2454,2023-05-17,WAIT,0.2,0.0,1.0,0.0,685.0,670.75,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),3.7956,10.8029,13.8686,-1.8978,32.1168,0.0
2882,2023-05-17,WAIT,0.26,0.4,0.5,0.0,43.95,43.95,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),1.934,0.7964,1.479,3.2992,2.7304,-0.1138
2317,2023-05-18,AVOID,-0.1,0.0,-0.5,0.0,103.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),-0.4854,4.8544,8.2524,3.8835,-5.6311,-0.4854
2330,2023-05-18,WATCH,0.52,0.8,1.0,0.0,530.0,530.0,breakout confirmed with volume; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),2.4528,3.9623,11.5094,2.2642,5.0943,-0.9434
2412,2023-05-18,WAIT,0.2,0.0,1.0,0.0,126.5,126.12,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),1.1858,-1.1858,-0.7905,-7.5099,-7.5099,-1.1858
2454,2023-05-18,WAIT,0.26,0.4,0.5,0.0,689.0,689.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),2.7576,8.5631,11.1756,-1.5965,28.3019,0.0
2882,2023-05-18,WAIT,0.26,0.4,0.5,0.0,44.4,44.4,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-0.7883,-0.9009,-0.1126,2.2523,1.2387,-1.1261
2317,2023-05-19,WAIT,0.1,0.0,0.5,0.0,103.0,103.0,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),-0.4854,4.8544,7.767,2.4272,-5.1456,-0.4854
2330,2023-05-19,WATCH,0.36,0.4,1.0,0.0,532.0,532.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),6.391,5.6391,10.7143,1.8797,7.3308,-1.3158
2412,2023-05-19,WATCH,0.36,0.4,1.0,0.0,127.5,127.5,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-0.3922,-1.5686,-1.5686,-7.451,-8.6275,-1.9608
2454,2023-05-19,WATCH,0.36,0.4,1.0,0.0,698.0,698.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),4.5845,7.5931,7.5931,-1.2894,29.7994,0.0
2882,2023-05-19,WATCH,0.52,0.8,1.0,0.0,45.15,45.15,breakout confirmed with volume; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-2.7685,-1.5504,-2.7685,-0.1107,0.2215,-2.7685
2317,2023-05-22,WAIT,0.1,0.0,0.5,0.0,103.0,103.0,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),2.4272,4.3689,9.2233,3.3981,-2.9126,-0.4854
2330,2023-05-22,WAIT,0.2,0.0,1.0,0.0,531.0,505.57,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),6.968,4.5198,9.7928,2.4482,7.7213,-1.1299
2412,2023-05-22,WAIT,0.1,0.0,0.5,0.0,125.5,123.06,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),0.3984,-0.3984,0.0,-7.1713,-7.1713,-0.3984
2454,2023-05-22,WATCH,0.36,0.4,1.0,0.0,705.0,705.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),4.6809,7.6596,11.3475,-4.3972,28.3688,0.0
2882,2023-05-22,WAIT,0.2,0.0,1.0,0.0,45.15,43.2,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-0.8859,0.2215,-2.7685,0.3322,0.6645,-2.7685
2317,2023-05-23,WAIT,0.2,0.0,1.0,0.0,102.5,102.5,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),4.3902,4.3902,9.7561,3.4146,-1.9512,0.0
2330,2023-05-23,WAIT,0.2,0.0,1.0,0.0,530.0,506.73,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),6.7925,5.6604,10.0,1.6981,9.6226,-0.9434
2412,2023-05-23,WAIT,0.2,0.0,1.0,0.0,126.5,126.25,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-0.7905,-0.7905,-0.3953,-7.1146,-6.7194,-1.1858
2454,2023-05-23,WATCH,0.36,0.4,1.0,0.0,716.0,716.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),6.5642,5.7263,-3.4916,-5.8659,26.8156,-3.4916
2882,2023-05-23,WAIT,0.2,0.0,1.0,0.0,44.8,43.3,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-0.6696,1.0045,-1.0045,0.8929,2.1205,-2.0089
2317,2023-05-24,WAIT,0.2,0.0,1.0,0.0,103.0,103.0,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),3.3981,4.8544,9.7087,2.9126,-1.9417,-0.4854
2330,2023-05-24,WAIT,0.2,0.0,1.0,0.0,525.0,508.07,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),6.2857,8.1905,10.6667,2.2857,11.0476,0.0
2412,2023-05-24,WAIT,0.14,0.0,0.7,0.0,126.5,126.28,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-0.3953,-1.1858,-0.3953,-7.5099,-7.5099,-1.1858
2454,2023-05-24,WAIT,0.2,0.0,1.0,0.0,711.0,679.75,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),6.7511,8.0169,-2.5316,-5.9072,25.5977,-2.8129
2882,2023-05-24,WAIT,0.2,0.0,1.0,0.0,44.8,43.41,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-1.1161,1.3393,-0.8929,1.3393,1.8973,-2.0089
2330,2023-05-25,WATCH,0.52,0.8,1.0,0.0,543.0,543.0,breakout confirmed with volume; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),1.4733,2.9466,5.709,-0.3683,6.814,0.0
2412,2023-05-25,WATCH,0.52,0.8,1.0,0.0,128.0,128.0,breakout confirmed with volume; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-2.3438,-2.3438,-3.125,-8.9844,-8.5938,-3.125
2454,2023-05-25,WAIT,0.2,0.0,1.0,0.0,708.0,682.7,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),5.6497,8.4746,-3.2486,-5.0847,27.6836,-3.2486
2882,2023-05-25,WAIT,0.14,0.0,0.7,0.0,44.05,43.5,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-0.1135,1.2486,0.0,2.1566,3.9728,-0.3405
2330,2023-05-26,STRONG BUY,0.6,1.0,1.0,0.0,566.0,566.0,breakout confirmed with volume; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),-0.7067,-0.1767,1.0601,-2.4735,1.9435,-2.6502
2454,2023-05-26,WATCH,0.42,0.8,0.5,0.0,730.0,730.0,breakout confirmed with volume; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),2.8767,4.6575,-6.7123,-8.0822,24.9315,-6.7123
2882,2023-05-26,AVOID,-0.1,0.0,-0.5,0.0,43.9,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),1.2528,1.5945,0.5695,1.8223,4.1002,0.0
2330,2023-05-29,WATCH,0.52,0.8,1.0,0.0,568.0,568.0,breakout confirmed with volume; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),-2.2887,1.0563,1.0563,-0.7042,2.993,-2.993
2454,2023-05-29,WATCH,0.32,0.8,0.0,0.0,738.0,738.0,breakout confirmed with volume; margin trend neutral; no active Davis signal; EPS declining; valuation elevated (PE > 30),2.8455,3.9295,-5.8266,-6.3686,25.4743,-7.7236
2317,2023-05-30,WAIT,0.18,0.8,-0.7,0.0,107.0,107.0,breakout confirmed with volume; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),0.0,5.1402,5.6075,0.9346,-4.6729,-0.4673
2330,2023-05-30,WAIT,0.2,0.0,1.0,0.0,566.0,520.83,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),-1.0601,4.7703,1.2367,-3.5336,1.9435,-2.6502
2412,2023-05-30,AVOID,-0.2,0.0,-1.0,0.0,125.5,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),0.0,0.0,-6.3745,-7.1713,-5.9761,-6.3745
2454,2023-05-30,WATCH,0.42,0.8,0.5,0.0,763.0,763.0,breakout confirmed with volume; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),-0.7864,2.097,-8.7811,-9.0433,23.46,-10.7471
2317,2023-05-31,WAIT,0.1,0.0,0.5,0.0,106.5,104.03,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),1.4085,5.6338,6.1033,1.4085,-4.6948,0.0
2330,2023-05-31,WAIT,0.2,0.0,1.0,0.0,558.0,523.92,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),1.7921,5.7348,3.2258,-1.6129,3.5842,-1.2545
2412,2023-05-31,AVOID,-0.1,0.0,-0.5,0.0,126.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),-0.7937,-0.3968,-7.5397,-7.1429,-5.9524,-7.5397
2454,2023-05-31,WAIT,0.2,0.0,1.0,0.0,759.0,698.3,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),1.1858,2.7668,-9.3544,-7.6416,22.5296,-10.2767
2317,2023-06-01,WAIT,0.16,0.4,0.0,0.0,108.0,108.0,breakout without volume confirmation; margin trend neutral; no active Davis signal; EPS declining; valuation elevated (PE > 30),-0.9259,3.2407,6.4815,-1.8519,-6.0185,-0.9259
2330,2023-06-01,WAIT,0.1,0.0,0.5,0.0,551.0,526.58,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),1.4519,7.2595,5.0817,0.1815,4.3557,0.0
2412,2023-06-01,AVOID,-0.2,0.0,-1.0,0.0,125.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),0.0,0.4,-8.0,-6.0,-4.8,-8.0
2454,2023-06-01,WAIT,0.1,0.0,0.5,0.0,748.0,702.3,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),2.6738,2.4064,-7.6203,-5.0802,26.3369,-8.9572
2317,2023-06-02,WAIT,0.1,0.0,0.5,0.0,108.0,104.33,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),0.0,2.7778,1.8519,-1.8519,-6.0185,-0.9259
2330,2023-06-02,AVOID,-0.1,0.0,-0.5,0.0,562.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),0.5338,4.8043,4.0925,-1.2456,1.0676,-1.2456
2412,2023-06-02,AVOID,-0.2,0.0,-1.0,0.0,125.5,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),0.0,0.0,-7.9681,-6.7729,-4.3825,-8.3665
2454,2023-06-02,WAIT,0.2,0.0,1.0,0.0,751.0,706.1,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),1.731,0.0,-6.7909,-5.5925,23.968,-9.3209
2882,2023-06-02,WAIT,0.1,0.0,0.5,0.0,44.45,44.05,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),0.3375,-1.2373,-3.1496,3.712,2.9246,-3.1496
2317,2023-06-05,WAIT,0.2,0.0,1.0,0.0,107.5,104.45,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),2.7907,4.6512,0.9302,-0.9302,-4.6512,-0.4651
2330,2023-06-05,AVOID,-0.2,0.0,-1.0,0.0,555.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),3.4234,5.045,4.8649,-1.0811,3.6036,0.0
2412,2023-06-05,AVOID,-0.2,0.0,-1.0,0.0,125.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),0.0,0.4,-8.0,-7.2,-4.4,-8.0
2454,2023-06-05,WAIT,0.2,0.0,1.0,0.0,759.0,710.3,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),1.054,3.4256,-8.1686,-7.1146,24.1107,-10.2767
2882,2023-06-05,WAIT,0.16,0.4,0.0,0.0,45.25,45.25,breakout without volume confirmation; margin trend neutral; no active Davis signal; EPS improving; valuation elevated (PE > 30),-2.6519,-2.9834,-4.5304,0.7735,1.6575,-4.8619
2317,2023-06-06,WAIT,0.1,0.0,0.5,0.0,107.0,104.47,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),5.1402,5.1402,-1.4019,0.4673,-4.6729,-1.4019
2330,2023-06-06,AVOID,-0.2,0.0,-1.0,0.0,560.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),5.8929,4.1071,0.8929,-2.1429,2.5,-0.1786
2412,2023-06-06,AVOID,-0.1,0.0,-0.5,0.0,125.5,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),0.0,0.3984,-8.3665,-7.1713,-4.3825,-8.3665
2882,2023-06-06,WAIT,0.1,0.0,0.5,0.0,45.25,44.25,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-2.5414,-1.989,-6.0773,2.9834,1.105,-6.0773
2317,2023-06-07,WAIT,0.2,0.0,1.0,0.0,108.0,104.55,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),4.1667,4.6296,-2.3148,-1.3889,-6.0185,-2.3148
2412,2023-06-07,AVOID,-0.2,0.0,-1.0,0.0,125.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),0.4,0.8,-8.4,-6.0,-4.4,-8.4
2454,2023-06-07,WAIT,0.26,0.4,0.5,0.0,768.0,768.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),1.5625,-9.7656,-11.1979,-7.4219,23.0469,-11.3281
